,areaWithType,area_sqft,transaction,status,property_floor,total_floor,furnishing,facing,price_per_sqft,price_Lac,property_name,description,floor_ratio,price_area_ratio,furnishing_facing
80,1.0,460.0,1.0,1.0,4.0,11.0,3.0,8.0,6803.0,40.0,  Office Space for Sale in Vijayalaxmi Hills Surat,"Perfect  office place in the centre of Adajan Gam. Building located 70 meters from Surat Hazira Road. Silent Location. Ample parking place for owners as well as visitor. Ideal office for Lawyer, consultant, Doctor, Travel Agency, etc.Read more",0.36363636363636365,0.08695652173913043,24.0
81,3.0,393.0,1.0,1.0,2.0,4.0,3.0,8.0,5089.0,20.0,  Office Space for Sale in Mahalaxmi Market udhna Surat,"  Commercial Office Space is available for Sale in , Surat for 20.0 Lac(s)Read more",0.5,0.05089058524173028,24.0
82,1.0,783.0,1.0,1.0,6.0,6.0,2.0,2.0,4075.0,50.0,2 BHK Apartment for Sale in Kamrej Road Surat,"Multistorey apartment is available for sale. It has carpet area 783 sq-ft, it is 2 BHK apartment. Please contact for more details.Read more",1.0,0.06385696040868455,4.0
83,1.0,605.0,1.0,1.0,3.0,6.0,2.0,0.0,2686.0,16.3,1 BHK Apartment for Sale in Ram Pura Surat,"1 BHK, Multistorey Apartment is available for Sale in Ram Pura, Surat for 16.25 Lac(s)Read more",0.5,0.02694214876033058,0.0
84,3.0,1300.0,1.0,1.0,5.0,5.0,0.0,8.0,3462.0,45.0,2 BHK Apartment for Sale in Varachha Surat,"2 BHK, Multistorey Apartment is available for Sale in Varachha, Surat for 45.0 Lac(s)Read more",1.0,0.03461538461538462,0.0
85,1.0,1300.0,1.0,1.0,1.0,3.0,0.0,8.0,3436.5,45.0,4 BHK Penthouse for Sale in Mandvi Surat,"4 BHK, Penthouse is available for Sale in Mandvi, Surat for 45.0 Lac(s)Read more",0.3333333333333333,0.03461538461538462,0.0
86,3.0,100.0,1.0,1.0,-2.0,3.0,3.0,8.0,20000.0,20.0,  Shop for Sale in Surat City Surat,"  Commercial Shop is available for Sale in Surat City, Surat for 20.0 Lac(s)Read more",-0.6666666666666666,0.2,24.0
87,1.0,150.0,1.0,1.0,1.0,2.0,3.0,8.0,9000.0,13.5,  Shop for Sale in Dindoli Surat,"Main road touch, running shop, ideal for retail business.",0.5,0.09,24.0
88,1.0,430.0,1.0,1.0,1.0,5.0,3.0,8.0,10465.0,45.0,  Shop for Sale in Pipodara Surat,"  Commercial Shop is available for Sale in Pipodara, Surat for 45.0 Lac(s)Read more",0.2,0.10465116279069768,24.0
89,3.0,1370.0,1.0,1.0,4.0,5.0,2.0,8.0,3212.0,44.0,4 BHK Apartment for Sale in Bhatar Surat,Its a 3rd floor Multistorey Apartment in a building of total 4 floors. The Multistorey Apartment construction is more than 10 to 15 years old.Read more,0.8,0.032116788321167884,16.0
90,2.0,1040.0,1.0,2.0,1.5,4.0,3.0,8.0,4712.0,49.0,  Plot/Land for Sale in Bhestan Surat,"1040 Sq-ft Residential Plot is available for Sale in Bhestan, Surat for 49.0 Lac(s)Read more",0.375,0.047115384615384615,24.0
91,1.0,145.0,1.0,1.0,1.0,6.0,3.0,8.0,7500.0,21.0,  Shop for Sale in Surat,Commercial shop is available for sale.,0.16666666666666666,0.14482758620689656,24.0
92,1.0,527.0,1.0,1.0,0.5,3.0,2.0,7.0,3035.0,20.0,1 BHK  House for Sale in Olpad Surat,This corner row house offers a unique blend of urban living and historic charm with its 17x31 size.Read more,0.16666666666666666,0.03795066413662239,14.0
93,3.0,1193.0,1.0,1.0,5.0,11.0,1.0,0.0,3269.0,39.0,2 BHK Apartment for Sale in Nana Varachha Surat,The Home consists of 2 furnished bathroom and also has 2 balconies. It is located on 4th floor of the 10 floors in the tower and is well ventilated. This is a 2 bed room apartment present in Nana Varachha. It offers 1190 Sq-ft area for use. Expected price of the Home is fixed at 40 Lac. Patel community.Read more,0.45454545454545453,0.03269069572506287,0.0
94,1.0,1000.0,1.0,1.0,4.0,6.0,0.0,8.0,3077.0,40.0,2 BHK Apartment for Sale in Lambe Hanuman Road Surat,Well maintained Furniture,0.6666666666666666,0.04,0.0
95,3.0,1000.0,1.0,1.0,1.0,2.0,2.0,8.0,1600.0,16.0,2 BHK  House for Sale in Olpad Sayan Road Surat,"2 BHK, Residential House is available for Sale in Olpad Sayan Road, Surat for 16.0 Lac(s)Read more",0.5,0.016,16.0
96,3.0,1100.0,1.0,1.0,1.0,3.0,2.0,8.0,2455.0,27.0,3 BHK  House for Sale in Kamrej Surat,"3 BHK, Residential House is available for Sale in Kamrej, Surat for 27.0 Lac(s)Read more",0.3333333333333333,0.024545454545454544,16.0
97,1.0,222.0,1.0,1.0,1.0,15.0,3.0,8.0,10162.0,44.0,  Shop for Sale in Adajan Surat,road touch,0.06666666666666667,0.1981981981981982,24.0
98,3.0,756.0,1.0,1.0,6.0,6.0,2.0,8.0,1984.0,15.0,1 BHK Builder Floor for Sale in Olpad Surat,  Builder Floor Apartment is located at the advantageous 5th floor in a tower of total 5 floors. Read more,1.0,0.01984126984126984,16.0
99,1.0,1446.0,1.0,1.0,5.0,5.0,1.0,2.0,4006.0,39.9,2 BHK Penthouse for Sale in L P Savani Surat,"Enroute Adajan to Pal, is placed within 100 meters from L P Savani School, backside of Subhash Chandra Bose Road, joining Pandit Deendayal Upadhyay Cable Bridge directly. Thus one of the primemost areas of Surat.This flat is equipped with gas pipeline, gas geyser, and a huge individual privately owned accessed terrace of 900 sq feet dedicated only for the owners of this wonderful dwelling unit.School, Hospitals, Banks, Groceries, Hardware, Dairy shops, Vegetables, Chakki, Farsan wala etc all within 100 meters distance. Therefore, one of the best locations available.Read more",1.0,0.02759336099585062,2.0
100,1.0,950.0,1.0,1.0,3.0,5.0,1.0,2.0,3043.0,35.0,2 BHK Apartment for Sale in Honey Park Surat,"2 BHK, Multistorey Apartment is available for Sale in , Surat for 35.0 Lac(s)Read more",0.6,0.03684210526315789,2.0
101,1.0,180.0,1.0,1.0,1.0,7.0,3.0,8.0,12500.0,45.0,  Shop for Sale in VIP Road Surat,"ground floor shop, new modern complex, cabinet work and electricity work completedRead more",0.14285714285714285,0.25,24.0
102,1.0,750.0,1.0,1.0,6.0,7.0,1.0,0.0,3333.0,35.0,2 BHK Apartment for Sale in 503RIDDHI SIDDHI RESIDENCY Surat,"good looking a morning sun light, nearby schools, hotels, vegetables market, hospitalsRead more",0.8571428571428571,0.04666666666666667,0.0
103,3.0,1025.0,1.0,1.0,6.0,7.0,0.0,8.0,4683.0,48.0,2 BHK Apartment for Sale in vatika township Surat,"2 BHK, Multistorey Apartment is available for Sale in , Surat for 48.0 Lac(s)Read more",0.8571428571428571,0.04682926829268293,0.0
104,3.0,1100.0,1.0,1.0,4.0,6.0,2.0,0.0,3455.0,38.0,2 BHK Apartment for Sale in Rander Road Surat,"Security Cabin, CCTV surveillance, Piped Gas Gujarat Gas,  Parking areaRead more",0.6666666666666666,0.034545454545454546,0.0
105,3.0,150.0,1.0,1.0,2.0,5.0,3.0,8.0,5000.0,7.5,  Shop for Sale in Kadodara Surat,"  Commercial Shop is available for Sale in Kadodara, Surat for 7.50 Lac(s)Read more",0.4,0.05,24.0
106,1.0,1200.0,1.0,1.0,9.0,10.0,2.0,8.0,2904.0,30.0,2 BHK Apartment for Sale in Kailash Nagar Surat,"2 BHK, Multistorey Apartment is available for Sale in Kailash Nagar, Surat for 30.0 Lac(s)Read more",0.9,0.025,16.0
107,1.0,734.0,1.0,1.0,3.0,6.0,0.0,0.0,2749.0,28.5,2 BHK Builder Floor for Sale in devdhgam Surat,"Bedroom full furniture, Air conditioner in Bedroom, Inventor for power cut backup approx 6 hours, Sofa set with tea table, full furniture in kitchen, Washing machine,  R O filter in kitchen, WiFi connection, Front door with Personal security camera with mobile connect ,Bathroom with Water Heaters  Exhaust Fan.Read more",0.5,0.0388283378746594,0.0
108,1.0,440.0,1.0,1.0,5.0,6.0,1.0,8.0,3420.0,25.0,1 BHK Apartment for Sale in pavitra residency Surat,"1 BHK, Multistorey Apartment is available for Sale in , Surat for 25.0 Lac(s)Read more",0.8333333333333334,0.056818181818181816,8.0
109,3.0,750.0,1.0,1.0,3.0,8.0,1.0,8.0,3200.0,24.0,"2 BHK Apartment for Sale in Mangal pushp apartment,  L P SAVANI CIRCLE adajan Surat","Multistorey apartment is available for sale. It covered area of 750 sq-ft, it is a good location property. Please contact for more details.Read more",0.375,0.032,8.0
110,3.0,550.0,1.0,1.0,5.0,5.0,1.0,2.0,2318.0,12.8,1 BHK Apartment for Sale in Udhna Surat,"East facing, vastu compliant, Good wind and duffused sunlight. Nearby School, Hospital and market.Read more",1.0,0.023272727272727275,2.0
111,1.0,110.0,1.0,1.0,2.0,2.0,3.0,8.0,7315.0,9.5,  Office Space for Sale in Hirabag Surat,Fully Furnished redy to move office like Shop in Popular are HirabagRead more,1.0,0.08636363636363636,24.0
112,1.0,800.0,1.0,1.0,2.0,5.0,1.0,0.0,2500.0,25.0,2 BHK Apartment for Sale in vraj vihar complex koli street adajan gam Surat,"It is a good area and all facilities like the market, school, hospital, petrol pump, mall, metro , brts, garden and office are within 2 km from home. best price. no any issue in building and home.Read more",0.4,0.03125,0.0
113,3.0,722.0,1.0,1.0,8.0,8.0,2.0,8.0,2909.0,21.0,1 BHK Apartment for Sale in Adajan Surat, This Multistorey Apartment is located at 7th floor in a building of total 7 floors. Read more,1.0,0.029085872576177285,16.0
114,1.0,720.0,0.0,1.0,2.0,2.0,2.0,8.0,4375.0,31.5,2 BHK  House for Sale in Velanja Surat,"This property budget friendly,and clear environment closed",1.0,0.04375,16.0
115,3.0,1100.0,1.0,1.0,3.0,6.0,1.0,8.0,3545.0,39.0,2 BHK Builder Floor for Sale in Jahangirabad Surat,"2 BHK, Builder Floor Apartment is available for Sale in Jahangirabad, Surat for 39.0 Lac(s)Read more",0.5,0.035454545454545454,8.0
116,3.0,800.0,1.0,1.0,1.0,2.0,2.0,8.0,5750.0,46.0,2 BHK  House for Sale in Dindoli Surat,"2 BHK, Residential House is available for Sale in Dindoli, Surat for 46.0 Lac(s)Read more",0.5,0.0575,16.0
117,3.0,750.0,1.0,1.0,5.0,5.0,1.0,8.0,800.0,6.0,1 BHK Builder Floor for Sale in Kim Surat,"1 BHK, Builder Floor Apartment is available for Sale in Kim, Surat for 6.0 Lac(s)Read more",1.0,0.008,8.0
118,3.0,1035.0,1.0,1.0,3.0,6.0,0.0,8.0,4251.0,44.0,2 BHK Builder Floor for Sale in Palanpur Surat,"2 BHK, Builder Floor Apartment is available for Sale in Palanpur, Surat for 44.0 Lac(s)Read more",0.5,0.04251207729468599,0.0
119,1.0,945.0,1.0,1.0,5.0,5.0,2.0,4.0,2787.0,34.0,2 BHK Apartment for Sale in Rustampura Surat,"Reliance mall,Apple hospital,Ashapuri mata temple, BRTS BUS STATION,Udhna darwaja,Textile market ring roadRead more",1.0,0.03597883597883598,8.0
120,3.0,600.0,1.0,1.0,5.5,6.5,2.0,8.0,2667.0,16.0,1 BHK Villa for Sale in Sayan Surat," A 1 storeyed Villa is located in Sayan, Surat. Great investment for family purpose as the space is airy and has friendly neighbourhood. Major key facilities are located nearby. The Villa is newly constructed. Read more",0.8461538461538461,0.02666666666666667,16.0
121,1.0,1080.0,1.0,1.0,2.0,2.0,2.0,8.0,3652.5,39.0,2 BHK  House for Sale in Kadodara Surat,"A residential house is available for sale. It is 30x36 Total Area, with 2 master bedroom, 12x12 1st Bedroom, 12x10 2nd Bedroom, 16 x 16 Hall Area.Read more",1.0,0.03611111111111111,16.0
122,1.0,1200.0,1.0,1.0,1.0,4.0,2.0,7.0,2160.0,27.0,3 BHK  House for Sale in Navagam Surat,"Gala type 3story row house,all three floors already on rent.With dastavej , loan facility, gated societyfix priceRead more",0.25,0.0225,14.0
123,3.0,1200.0,1.0,1.0,4.0,6.0,2.0,0.0,2917.0,35.0,2 BHK Builder Floor for Sale in Adajan Surat,"2 BHK, Builder Floor Apartment is available for Sale in Adajan, Surat for 35.0 Lac(s)Read more",0.6666666666666666,0.029166666666666667,0.0
124,0.0,1318.0,1.0,2.0,1.5,5.5,3.0,8.0,1669.0,22.0, Industrial Land for Sale in Surat City Surat,"1318 Sq-ft Industrial Land is available for Sale in Surat City, Surat for 22.0 Lac(s)Read more",0.2727272727272727,0.01669195751138088,24.0
125,3.0,660.0,1.0,1.0,6.0,6.0,2.0,8.0,3030.0,20.0,1 BHK Apartment for Sale in Amroli Surat,Well Maintained Excellent Ventilation  Gated Community,1.0,0.030303030303030304,16.0
126,1.0,580.0,1.0,1.0,2.0,6.0,0.0,0.0,2436.0,19.0,2 BHK Apartment for Sale in Amroli Surat,"Near Main road, Garden facing, Corner Flat, First Floor, Good road connectivityRead more",0.3333333333333333,0.032758620689655175,0.0
127,3.0,1165.0,1.0,1.0,0.5,4.0,3.0,8.0,2704.0,31.5,2 BHK Apartment for Sale in Pavitra residency Surat,"2 BHK, Multistorey Apartment is available for Sale in , Surat for 31.50 Lac(s)Read more",0.125,0.02703862660944206,24.0
128,3.0,850.0,1.0,1.0,2.0,5.0,2.0,8.0,1000.0,8.5,1 BHK Builder Floor for Sale in Bhestan Surat,"1 BHK, Builder Floor Apartment is available for Sale in Bhestan, Surat for 8.50 Lac(s)Read more",0.4,0.01,16.0
129,3.0,861.0,1.0,1.0,5.0,5.0,2.0,0.0,1220.0,10.5,2 BHK Builder Floor for Sale in Pasodara Surat,This Builder Floor Apartment is located at 1st floor in a building of total 4 floors. This spacious Builder Floor Apartment was constructed approx. 5 to 10 years years back.Read more,1.0,0.012195121951219513,0.0
130,3.0,440.0,1.0,1.0,1.0,2.0,2.0,8.0,2500.0,11.0,1 BHK  House for Sale in Velanja Surat,"1 BHK, Residential House is available for Sale in Velanja, Surat for 11.0 Lac(s)Read more",0.5,0.025,16.0
131,0.0,1978.0,0.0,2.0,3.5,8.0,3.0,8.0,1618.0,32.0, Industrial Land for Sale in Palsana Surat,"1. Prime Location at NH 8 , Palsana.2. Easy Transportation is available from the site.3. Located in an Operational Industrial Textile Area.4. NA, Plan Pass, Title  Clear.5. Easy GPCB Permission.Read more",0.4375,0.016177957532861477,24.0
132,3.0,1000.0,1.0,2.0,7.5,11.0,3.0,8.0,4500.0,45.0,2 BHK  House for Sale in Bardoli Surat," This Residential House of total  floors is meant for the purpose of Sale in Bardoli, Surat. The setting of the property is good with an excellent access to prime locations and supported by well planned infrastructure. The property will give good value to your investment. Contact immediately now for more details. Read more",0.6818181818181818,0.045,24.0
133,3.0,775.0,1.0,1.0,3.0,6.0,1.0,8.0,2129.0,16.5,1 BHK Builder Floor for Sale in Amroli Surat,"1 BHK, Builder Floor Apartment is available for Sale in Amroli, Surat for 16.50 Lac(s)Read more",0.5,0.02129032258064516,8.0
134,3.0,1050.0,1.0,1.0,4.0,11.0,2.0,8.0,2857.0,30.0,3 BHK Apartment for Sale in Gopi Pura Surat,"Discover unparalleled comfort and elegance in this 3 BHK Flat for Sale in Gopi Pura, Surat. With a spacious super area of 1050 sqft on the 3rd floor of a 10-story building, this East-facing abode is designed to offer a harmonious living experience, complemented by Vaastu compliance.Property specifications and facilitiesThe unfurnished flat comprises three bedrooms, a common Western bathroom with a geyser, and a common balcony overlooking the vibrant road below. The living cum dining area provides a warm and inviting space, while the modular kitchen with a piped gas connection and utility area is perfect for culinary enthusiasts.The flooring, adorned with marble, adds a touch of sophistication to the interiors. Convenience is key with covered parking, 24-hour water supply from both borewell and corporation sources, 100% power backup, security guards, CCTV surveillance, and two lifts for easy accessibility.LocalityStrategically located near Ambaji Road, this property is a stone's throw away from schools, hospitals, malls, supermarkets, and upcoming metro station, all within a 1-kilometer radius. Public transport is easily available, with buses and autos ensuring seamless connectivity. Don't miss out on the opportunity to make this meticulously designed flat your new home, where comfort meets convenience in the heart of Surat!Read more",0.36363636363636365,0.02857142857142857,16.0
135,3.0,925.0,1.0,1.0,4.0,5.0,2.0,8.0,2378.0,22.0,2 BHK Apartment for Sale in Katar Gam Surat,"2 BHK, Multistorey Apartment is available for Sale in Katar Gam, Surat for 22.0 Lac(s)Read more",0.8,0.023783783783783784,16.0
136,1.0,500.0,2.0,1.0,5.0,9.0,2.0,8.0,3206.0,16.0,1 BHK Apartment for Sale in Vesu Surat,"1 BHK, Multistorey Apartment is available for Sale in Vesu, Surat for 16.0 Lac(s)Read more",0.5555555555555556,0.032,16.0
137,2.0,945.0,0.0,2.0,1.5,3.0,3.0,8.0,4233.0,40.0,  Plot/Land for Sale in Palan Pur Patiya Surat,"945 Sq-ft Residential Plot is available for Sale in Palan Pur Patiya, Surat for 40.0 Lac(s)Read more",0.5,0.042328042328042326,24.0
138,3.0,261.0,1.0,1.0,4.0,5.0,3.0,8.0,6513.0,17.0,  Shop for Sale in Varacha Surat,"  Commercial Shop is available for Sale in Varacha, Surat for 17.0 Lac(s)Read more",0.8,0.06513409961685823,24.0
139,3.0,1170.0,0.0,1.0,5.0,5.0,2.0,6.0,3248.0,38.0,2 BHK Builder Floor for Sale in Adajan Surat,"Nestled in the heart of Adajan, Surat, this 2 BHK builder floor presents a harmonious blend of modern comfort and convenience, offering an ideal abode for discerning homeowners seeking both style and functionality.Property SpecificationsSpanning a generous super built-up area of 1170 sqft, this meticulously crafted residence occupies the 4th floor of a well-designed complex, ensuring serene living elevated above the city's bustle. Its advantageous South-West orientation invites ample natural light and refreshing ventilation, fostering a welcoming ambiance throughout the day. The property comes fully furnished with a tasteful selection of fixed and movable furniture, including a fridge, dining table, crockery and shoe rack, Indian seating, and more, enhancing both aesthetics and functionality. Adorned with ceramic tiles, the flooring exudes a timeless appeal while ensuring effortless maintenance.Comprising 2 cozy bedrooms, the residence boasts 2 impeccably designed Western-style bathrooms, with one attached to the master bedroom and the other serving as a common convenience, each equipped with a geyser for indulgent bathing experiences. An attached balcony extends from one of the bedrooms, offering a tranquil space to unwind while overlooking the picturesque surroundings. The layout encompasses separate living and dining areas, a thoughtful addition that enhances privacy and facilitates seamless entertaining. A dedicated store room provides ample space for organizing essentials, ensuring clutter-free living. The modular kitchen is a culinary haven, featuring modern amenities such as a piped gas connection and a utility area for added convenience.FacilitiesResidents enjoy the convenience of covered parking within the premises, ensuring hassle-free vehicle storage. Ample water supply sourced from both borewell and corporation channels caters to daily needs, ensuring uninterrupted living. A lift provides easy access to all floors, enhancing accessibility for residents of all ages and abilities.LocalityStrategically positioned opposite the BSNL office, the property enjoys a prime location within Adajan, Surat, with an array of essential amenities within easy reach. Reputable schools and hospitals lie within a 2 km radius, ensuring quality education and healthcare services for residents. Shopping enthusiasts will delight in the proximity to malls and supermarkets, offering a diverse range of retail and entertainment options. Banking services and ATMs are conveniently located nearby, ensuring financial accessibility for residents. With public transportation readily available and Surat railway station just 6 km away, commuting is a breeze, connecting residents to the wider city and beyond. Read more",1.0,0.03247863247863248,12.0
